Altium Designer Pick and Place Locations
D:\Altium_WorkSpace\EXP_V3\01_DESIGN\EXP_HW_V3\Project Outputs for EXP_HW_V3\Pick Place for EXP_V111.txt

========================================================================================================================
File Design Information:

Date:       26/03/25
Time:       15:05
Revision:   ed6fbc6140dc84ed31e905974b4cbcaae8389cd8
Variant:    No variations
Units used: mil

Designator Comment                Layer       Footprint                  Center-X(mil) Center-Y(mil) Rotation Description                                                                                  
C83        4.7uF/10V              BottomLayer CAP_C_1608X80              826.772       2693.542      270      ""                                                                                           
C70        0.22uF/10V             BottomLayer CAP_C_1608X80              1338.056      967.078       180      ""                                                                                           
C69        1uF/10V                TopLayer    CAP_C_1608X80              1892.000      2051.782      90       ""                                                                                           
C68        1uF/10V                TopLayer    CAP_C_1608X80              1433.069      2051.782      90       ""                                                                                           
C67        1uF/10V                TopLayer    CAP_C_1608X80              1526.444      2468.985      180      ""                                                                                           
C66        1uF/10V                TopLayer    CAP_C_1608X80              1246.492      2468.985      180      ""                                                                                           
C65        0.1uF/10V              TopLayer    CAP_C_1608X80              1495.387      2051.782      90       ""                                                                                           
C64        0.1uF/10V              TopLayer    CAP_C_1608X80              1954.000      2051.782      90       ""                                                                                           
C63        0.22uF/10V             TopLayer    CAP_C_1608X80              1557.705      2051.782      270      ""                                                                                           
C62        0.22uF/10V             TopLayer    CAP_C_1608X80              1098.774      2051.782      270      ""                                                                                           
C61        0.22uF/10V             TopLayer    CAP_C_1608X80              1620.023      2051.782      90       ""                                                                                           
C60        0.22uF/10V             TopLayer    CAP_C_1608X80              1161.092      2051.782      90       ""                                                                                           
C59        47nF/10V               TopLayer    CAP_C_1608X80              1465.421      2406.000      180      ""                                                                                           
C58        47nF/10V               TopLayer    CAP_C_1608X80              1185.469      2406.000      180      ""                                                                                           
C57        47nF/10V               TopLayer    CAP_C_1608X80              1404.397      2468.985      0        ""                                                                                           
C56        47nF/10V               TopLayer    CAP_C_1608X80              1651.582      2284.467      0        ""                                                                                           
C55        47nF/10V               TopLayer    CAP_C_1608X80              1114.400      2468.985      180      ""                                                                                           
C54        47nF/10V               TopLayer    CAP_C_1608X80              1192.651      2284.467      0        ""                                                                                           
C53        0.1uF/10V              TopLayer    CAP_C_1608X80              1892.000      2186.360      270      ""                                                                                           
C52        0.1uF/10V              TopLayer    CAP_C_1608X80              1620.023      2186.360      270      ""                                                                                           
C51        4.7uF/10V              TopLayer    CAP_C_1608X80              1954.000      2186.360      270      ""                                                                                           
C50        4.7uF/10V              TopLayer    CAP_C_1608X80              1557.705      2186.360      270      ""                                                                                           
C49        0.1uF/10V              TopLayer    CAP_C_1608X80              1433.069      2186.360      270      ""                                                                                           
C48        0.1uF/10V              TopLayer    CAP_C_1608X80              1161.091      2186.360      270      ""                                                                                           
C47        4.7uF/10V              TopLayer    CAP_C_1608X80              1495.387      2186.360      270      ""                                                                                           
C46        4.7uF/10V              TopLayer    CAP_C_1608X80              1098.774      2186.360      270      ""                                                                                           
C45        1uF/10V                TopLayer    CAP_C_1608X80              974.138       2051.782      90       ""                                                                                           
C44        1uF/10V                TopLayer    CAP_C_1608X80              515.207       2051.782      90       ""                                                                                           
C43        1uF/10V                TopLayer    CAP_C_1608X80              1004.540      2468.985      180      ""                                                                                           
C42        1uF/10V                TopLayer    CAP_C_1608X80              752.017       2468.985      180      ""                                                                                           
C41        0.1uF/10V              TopLayer    CAP_C_1608X80              1036.456      2051.782      90       ""                                                                                           
C40        0.1uF/10V              TopLayer    CAP_C_1608X80              577.525       2051.782      90       ""                                                                                           
C39        0.22uF/10V             TopLayer    CAP_C_1608X80              639.842       2051.782      270      ""                                                                                           
C38        0.22uF/10V             TopLayer    CAP_C_1608X80              180.230       2051.782      270      ""                                                                                           
C37        0.22uF/10V             TopLayer    CAP_C_1608X80              702.160       2051.782      90       ""                                                                                           
C36        0.22uF/10V             TopLayer    CAP_C_1608X80              243.230       2051.782      90       ""                                                                                           
C35        47nF/10V               TopLayer    CAP_C_1608X80              690.993       2406.000      180      ""                                                                                           
C34        47nF/10V               TopLayer    CAP_C_1608X80              943.516       2406.000      180      ""                                                                                           
C33        47nF/10V               TopLayer    CAP_C_1608X80              882.493       2468.985      0        ""                                                                                           
C32        47nF/10V               TopLayer    CAP_C_1608X80              733.720       2284.467      0        ""                                                                                           
C31        47nF/10V               TopLayer    CAP_C_1608X80              629.970       2468.985      0        ""                                                                                           
C30        47nF/10V               TopLayer    CAP_C_1608X80              274.789       2284.467      0        ""                                                                                           
C29        0.1uF/10V              TopLayer    CAP_C_1608X80              974.138       2186.360      270      ""                                                                                           
C28        0.1uF/10V              TopLayer    CAP_C_1608X80              702.160       2186.360      270      ""                                                                                           
C27        4.7uF/10V              TopLayer    CAP_C_1608X80              1036.456      2186.360      270      ""                                                                                           
C26        4.7uF/10V              TopLayer    CAP_C_1608X80              639.842       2186.360      270      ""                                                                                           
C25        0.1uF/10V              TopLayer    CAP_C_1608X80              515.207       2186.360      270      ""                                                                                           
C24        0.1uF/10V              TopLayer    CAP_C_1608X80              243.230       2186.360      270      ""                                                                                           
C23        4.7uF/10V              TopLayer    CAP_C_1608X80              577.525       2186.360      270      ""                                                                                           
C22        4.7uF/10V              TopLayer    CAP_C_1608X80              180.230       2186.360      270      ""                                                                                           
C21        0.22uF/10V             TopLayer    CAP_C_1608X80              739.338       435.992       90       ""                                                                                           
C20        0.22uF/10V             TopLayer    CAP_C_1608X80              1132.339      435.992       90       ""                                                                                           
C19        0.22uF/10V             TopLayer    CAP_C_1608X80              739.338       558.487       90       ""                                                                                           
C18        33uF/16V               TopLayer    TANTALUM-SMD-1206          739.345       718.880       270      SMD                                                                                          
C17        33uF/16V               TopLayer    TANTALUM-SMD-1206          1132.345      718.880       270      SMD                                                                                          
C16        0.22uF/10V             TopLayer    CAP_C_1608X80              1132.339      558.487       90       ""                                                                                           
C15        2.2nF/16V              TopLayer    CAP_C_1608X80              208.482       2618.875      0        ""                                                                                           
C14        2.2nF/16V              TopLayer    CAP_C_1608X80              209.000       2763.000      0        ""                                                                                           
C13        33uF/16V               TopLayer    TANTALUM-SMD-1206          245.910       2982.470      0        SMD                                                                                          
C12        33uF/16V               TopLayer    TANTALUM-SMD-1206          244.663       2529.321      0        SMD                                                                                          
C11        0.22uF/10V             TopLayer    CAP_C_1608X80              1263.339      409.910       180      ""                                                                                           
C10        0.22uF/16V             TopLayer    CAP_C_1608X80              2025.401      435.992       90       ""                                                                                           
C9         33uF/16V               TopLayer    TANTALUM-SMD-1206          2020.465      717.954       270      SMD                                                                                          
C8         33uF/16V               TopLayer    TANTALUM-SMD-1206          1441.180      427.465       180      SMD                                                                                          
C7         0.22uF/10V             TopLayer    CAP_C_1608X80              1264.624      482.284       0        ""                                                                                           
C6         0.22uF/16V             TopLayer    CAP_C_1608X80              2025.401      545.879       90       ""                                                                                           
C5         0.01uF/16V             TopLayer    CAP_C_1608X80              1861.908      741.959       180      ""                                                                                           
C4         2.2nF/16V              TopLayer    CAP_C_1608X80              2486.168      447.651       90       ""                                                                                           
C3         2.2nF/16V              TopLayer    CAP_C_1608X80              2347.120      447.651       90       ""                                                                                           
C2         33uF/16V               TopLayer    TANTALUM-SMD-1206          2121.290      469.520       90       SMD                                                                                          
C1         33uF/16V               TopLayer    TANTALUM-SMD-1206          2573.370      469.520       90       SMD                                                                                          
BT1        BT_NRST                TopLayer    SW1-SMD                    450.000       240.000       0        "Switch button 2 pin"                                                                        
